id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
409421	Blame!	ブラム	"In the distant technological future, civilization has reached its ultimate Net-based form. An ""infection"" in the past caused the automated systems to spiral out of order, resulting in a multi-leveled city structure that replicates itself infinitely in all directions. Now humanity has lost access to the city's controls, and is hunted down and purged by the defense system known as the Safeguard. In a tiny corner of the city, a little enclave known as the Electro-Fishers is facing eventual extinction, trapped between the threat of the Safeguard and dwindling food supplies. A girl named Zuru goes on a journey to find food for her village, only to inadvertently cause doom when an observation tower senses her and summons a Safeguard pack to eliminate the threat. With her companions dead and all escape routes blocked, the only thing that can save her now is the sudden arrival of Killy the Wanderer, on his quest for the Net Terminal Genes, the key to restoring order to the world."	2017-05-20	ja	28, 18, 878, 16	FALSE	/oSAlpVXRXcj6Fj6c9guA7PzOkTV.jpg	/9orgGrjh0Jivz0zZLn1Ufj4NRZP.jpg	27.666	206	6.4	FALSE
59678	Attack the Block	Attack the Block	A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.	2011-05-12	en	28, 35, 878	FALSE	/wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg	/ncYrkutA6Yd1Gmh8fLyGieWlqLv.jpg	9.669	1561	6.4	FALSE
10140	The Chronicles of Narnia: The Voyage of the Dawn Treader	The Chronicles of Narnia: The Voyage of the Dawn Treader	This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.	2010-12-02	en	12, 10751, 14	FALSE	/pP27zlm9yeKrCeDZLFLP2HKELot.jpg	/sScP5gPU8NqJXko7eMRKhBbbnwl.jpg	40.046	4449	6.4	FALSE
6947	The Village	The Village	When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.	2004-07-30	en	18, 9648, 53	FALSE	/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg	/kvx7bCHYcQT8JXmldT89EYMw7W9.jpg	35.104	3054	6.4	FALSE
9315	Flightplan	Flightplan	Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.	2005-09-22	en	53, 18, 9648	FALSE	/hlZ8tWZzMYWOwFmExSBohZHXcrf.jpg	/sA9xfeR4bSiKi3WTZvOHhfVkK8T.jpg	10.509	1908	6.4	FALSE
8665	K-19: The Widowmaker	K-19: The Widowmaker	When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.	2002-07-19	en	18, 36, 10752, 53, 9648	FALSE	/ji7YWKx40TM8YexbRqfJZKMhQY3.jpg	/t6fQaSbnYF4NLtf7QiebFDHP4Sr.jpg	11.012	683	6.4	FALSE
3980	Critters	Critters	A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.	1986-04-11	en	27, 28, 35, 878, 53	FALSE	/7tFJqfcmu7sAxwcRwQ0j9qnGrok.jpg	/5pQYxty9FGMfjXiLVdQxO4Zxdxm.jpg	21.216	655	6.4	FALSE
2207	16 Blocks	16 Blocks	An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.	2006-03-01	en	28, 12, 80, 53	FALSE	/sRns3OuMcZTOs4OfVfKtL9JiaE2.jpg	/2Nk4ym7G1PBfb1Mr2VL9OC1LW60.jpg	12.272	1469	6.4	FALSE
681	Diamonds Are Forever	Diamonds Are Forever	Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who's guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.	1971-12-13	en	12, 28, 53	FALSE	/uajiHcFX5sOhYB2tBuWkmizbtuU.jpg	/pyTDtQCn5sG8gi2zkM5ZylSNmtJ.jpg	19.391	1415	6.4	FALSE
138038	Girl vs. Monster	Girl vs. Monster	Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.	2012-10-12	en	10751, 35, 878, 10770	FALSE	/loYCEzuOt70tTgd1JhBfIfIBbHb.jpg	/b35gdlYcvOqa1VIYlXh7bGPViUd.jpg	15.415	225	6.4	FALSE
16899	Easy Virtue	Easy Virtue	A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.	2008-01-01	en	35, 10749	FALSE	/1VO09so985ZSbEj0JnuebHMqTip.jpg	/yxpWmblcrFeX0uLvDbLJYBJqYvy.jpg	8.544	293	6.4	FALSE
6687	TransSiberian	TransSiberian	A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.	2008-01-18	en	53, 80, 9648	FALSE	/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg	/6mXAhMwKfHZBYuoGl3JG9vDuGZn.jpg	13.638	489	6.4	FALSE
602269	The Little Things	The Little Things	"Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case."	2021-01-28	en	53, 80	FALSE	/tLO1aD1ghdtVMT32z2sRmzgYKYd.jpg	/vfuzELmhBjBTswXj2Vqxnu5ge4g.jpg	153.406	1146	6.4	FALSE
324670	Spectral	Spectral	A special-ops team is dispatched to fight supernatural beings that have taken over a European city.	2016-12-09	en	878, 53, 28	FALSE	/fYtIWhTDgPTcutD24f53Dcc7BAE.jpg	/cBrzOqgAJv1YG4Jww9dt1B54Sv8.jpg	22.793	1250	6.4	FALSE
266082	Girlhood	Bande de filles	Oppressed by her family setting, dead-end school prospects and the boys law in the neighborhood, Marieme starts a new life after meeting a group of three free-spirited girls. She changes her name, her dress code, and quits school to be accepted in the gang, hoping that this will be a way to freedom.	2014-06-27	fr	18	FALSE	/aa3XeQmFkwpQvUBJhhql9JU7B0d.jpg	/yJ9HQ4OrFouSj8kRF9opf8s7yGE.jpg	6.484	279	6.4	FALSE
123553	The Mortal Instruments: City of Bones	The Mortal Instruments: City of Bones	In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.	2013-08-21	en	14, 28, 9648	FALSE	/fspW2P3ggzBjdIw5HpJOw8HKtQK.jpg	/vBZ2BpTLx73IRacJPdkwy3UTnhp.jpg	29.016	3852	6.4	FALSE
20526	TRON: Legacy	TRON: Legacy	Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.	2010-12-14	en	12, 28, 878	FALSE	/vuifSABRpSnxCAOxEnWpNbZSXpp.jpg	/fzL28DKiE1ZBEZbzfb3Wohmo9Bl.jpg	28.931	5655	6.4	FALSE
12600	Pokémon 4Ever: Celebi - Voice of the Forest	劇場版ポケットモンスター セレビィ 時を超えた遭遇	40 years ago, a Celebi was being attacked by a Pokemon Hunter. Luckily, a young boy named Yukinari saved Celebi. Using its Time Traveling power, Celebi transported itself and Yukinari 40 years into the future. There, Satoshi, Kasumi, and Takeshi assist Yukinari to the healing lake in the forest so they can heal the wounded Celebi. Unfortunately an evil Team Rocket member, Vicious, tries to capture Celebi using his technology. As Satoshi and Co. try to get away from Vicious, they also run into Musashi, Kojiro, and Nyarth, who also want to capture Celebi. Soon it becomes a race against time to get Celebi and Yukinari back to the forest before Celebi is caught and is used to destroy the forest and themselves.	2001-07-06	ja	12, 14, 16, 878, 10751	FALSE	/4Vafl9UF5oCiZYOl9q1hh1uZosR.jpg	/sUAkLYDCkitizIhKg035m6KmrnE.jpg	16.176	284	6.4	FALSE
660982	American Pie Presents: Girls' Rules	American Pie Presents: Girls' Rules	It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.	2020-10-06	en	35	FALSE	/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg	/4ykVKcO90nMvMYSu1AD4LGWaNDt.jpg	91.443	350	6.4	FALSE
369781	Amis publics	Amis publics	In order to make his little sick brother's dream come true, Leo and his best mates organize a fake score...but on the d day, they make a mistake and the fake score becomes a real hold up.Here starts the extraordinary adventure of PUBLIC Amis.	2016-02-17	fr	35	FALSE	/4DcYje54hmBsH3HK06PmMXp4fAu.jpg	/50Am0idc6sPz5cQZcwdmRfKMEZE.jpg	5.459	333	6.4	FALSE
72197	The Pirates! In an Adventure with Scientists!	The Pirates! In an Adventure with Scientists!	The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!	2012-03-12	en	16, 12, 10751, 35	FALSE	/gxQWAhT2Hpsid1aBQQmQyYP6brw.jpg	/lG6GSDuTmOizhfcrpyeB0On7yPy.jpg	9.26	799	6.4	FALSE
24869	Ink	Ink	Invisible forces exert power over us in our sleep. A mercenary named Ink, on a literal nightmare mission, captures the spirit of 8-year-old Emma in the dream world. To save her, the dream-givers marshal all their resources, focusing on saving the soul of Emma's tragically broken father.	2009-01-23	en	28, 14	FALSE	/9vYyX7c8gZtxuqd6SiRukRb4gRd.jpg	/bDB9NAjkB1J7ab3lgydj75aLo7o.jpg	5.394	218	6.4	FALSE
16353	Ong Bak 2	Ong Bak 2	Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.	2008-12-04	th	12, 28, 53	FALSE	/sGyB8kVPQsofyQV1T0jE2d6k4q4.jpg	/AcXAzpJDq0wtj2seW1EBUgRSy0v.jpg	31.784	453	6.4	FALSE
14001	Dead Silence	Dead Silence	Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.	2007-03-16	en	27	FALSE	/etcbHDc2GzWVnrEQireqhEa8PxZ.jpg	/18dQ1qE9MWGz1JBH8Kkrfm6RwT7.jpg	37.727	1617	6.4	FALSE
13483	Awake	Awake	While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.	2007-11-28	en	53, 80, 9648	FALSE	/jIPIxaBcppLLkygko7tV5yuTIs1.jpg	/moJj6gUeoKB7JhtU0rldblA2SzA.jpg	12.085	1010	6.4	FALSE
11215	Baby Boom	Baby Boom	The life of super-yuppie J.C. is thrown into turmoil when she inherits a baby from a distant relative.	1987-10-07	en	35, 18, 10749	FALSE	/4Jy5U4HITJWUDYJc1NGgJLIjbWz.jpg	/v0negFRxnxLtanMNXY7HYP7RUZ6.jpg	9.909	259	6.4	FALSE
10991	Pokémon 3: The Movie - Spell of the Unown	劇場版ポケットモンスター 結晶塔の帝王 エンテイ	When Me Snowdon's sadness of her father's disappearance get to her, she unknowingly uses the Unknown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Satoshi's mother, Satoshi along with Kasumi & Takeshi invade the mansion looking for his mom and trying to stop the mysteries of Me's Dream World and Entei!	2000-07-08	ja	12, 14, 16, 28, 10751	FALSE	/g2C95ubS56O1ITXy1MgC69kAwF0.jpg	/6X3qdsHcwu06GiiXwwNRWzfJ5oJ.jpg	15.085	449	6.4	FALSE
10159	The Rundown	The Rundown	When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.	2003-09-26	en	12, 28, 35, 53	FALSE	/cwNeP2fz0vqNhmKIcSgLD0xc6g2.jpg	/1NCtaDuDgKwf8Hup8PgNYOdyiTu.jpg	17.18	1444	6.4	FALSE
692	Pink Flamingos	Pink Flamingos	"Notorious Baltimore criminal and underground figure Divine goes up against Connie & Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive""."	1972-03-12	en	35, 80, 27	FALSE	/10N8SvTQwUqyWgocPam1P18Jgr.jpg	/gsOZZZbvb8F1ptfbvPtm0FVIrox.jpg	13.37	326	6.4	FALSE
507441	Sea Fever	Sea Fever	The crew of a West of Ireland trawler—marooned at sea—struggle for their lives against a growing parasite in their water supply.	2020-06-12	en	878, 27, 53	FALSE	/h4cPVVNPZUHVeoF6dH2grBvSEKs.jpg	/kz6JNUDhMx78QuZlztp0UHmz5xg.jpg	13.756	239	6.4	FALSE
240832	Lucy	Lucy	A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.	2014-07-25	en	28, 878	FALSE	/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg	/1hzH1Wu2xhXBNOWzw3RMwNTJX5q.jpg	47.099	13316	6.4	FALSE
173847	Amiche da morire	Amiche da morire	Three very different women who are hiding a secret are forced to work together to save their own skin.	2013-03-07	it	10749, 80, 35	FALSE	/4rD3eOOyyzVmEPfk1dBadNMcRGN.jpg	/wW5YjllCunTV8Jkop0dWCdswI0V.jpg	5.614	223	6.4	FALSE
453755	Arctic	Arctic	A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.	2018-11-21	en	18	FALSE	/dxRc0Y4IjSRLC2fYaguXQtJCI4e.jpg	/s75CDPm61dDM7C5STW884J6uFk1.jpg	11.188	821	6.4	FALSE
13150	Pride and Glory	Pride and Glory	A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.	2008-09-09	en	53, 80, 18, 9648	FALSE	/8VZ1ABbtXqwPcc06yXbf3gj3anG.jpg	/5B6seAIfg0lMCISu98ycP5c4v2s.jpg	8.661	640	6.4	FALSE
664	Twister	Twister	An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.	1996-05-10	en	28, 12, 18	FALSE	/6tagtmPVOG4QqraQ4piUFLoqaoj.jpg	/aoWQe00ctaK5k56yc7vsoqEWdHI.jpg	20.627	2331	6.4	FALSE
352157	Marguerite	Marguerite	Paris in the 1920s. Marguerite Dumont is a wealthy woman with a passion for music and the opera. For years, she has performed regularly for a circle of guests. But Marguerite sings tragically out of tune and no one has ever told her. Her husband and her close friends have always encouraged her in her illusions. Things become very complicated the day she gets it into her head to perform in front of a genuine public, at the Opera.	2015-09-16	fr	18	FALSE	/lfIleyisIzYfvUNXTLIfJjHiJz6.jpg	/6nqDS8PBxUlumbnqVHQYDGZ9el7.jpg	8.021	213	6.4	FALSE
